FrameID, Prepare, Placement, Opacity, Upload, Reproject, Symbol, Render, Total
1178, 1569, 103, 10, 120, 642, 1272, 2146, 5863
1179, 1667, 166, 11, 363, 607, 1333, 1787, 5935
1180, 1637, 109, 10, 109, 564, 1425, 2018, 5873
1181, 1661, 116, 10, 37, 557, 1403, 2048, 5834
1182, 2627, 118, 12, 41, 620, 1434, 1655, 6509
1183, 1799, 442, 21, 39, 672, 1411, 1744, 6129
1184, 1870, 819, 33, 48, 562, 1173, 1467, 5972
1185, 1732, 1499, 945, 173, 639, 1224, 1556, 7770
1186, 1922, 688, 153, 142, 579, 1178, 1603, 6266
1187, 2339, 957, 32, 44, 559, 1104, 1187, 6224
1188, 1809, 93, 10, 33, 542, 1256, 1198, 4943
1189, 2252, 116, 10, 30, 570, 1423, 1196, 5600
1190, 1688, 139, 10, 40, 744, 1375, 2265, 6263
1191, 1662, 141, 11, 43, 700, 1447, 2138, 6144
1192, 2179, 121, 265, 52, 653, 1294, 1783, 6350
1193, 1784, 145, 12, 42, 822, 1460, 2242, 6508
1194, 1790, 241, 13, 41, 801, 1606, 2040, 6534
1195, 2472, 126, 14, 132, 852, 1670, 2245, 7513
1196, 1938, 119, 11, 291, 660, 1433, 1785, 6239
1197, 1830, 156, 35, 303, 615, 1432, 1846, 6219
1198, 1651, 156, 12, 43, 577, 1432, 2391, 6263
1199, 2070, 553, 18, 333, 520, 1233, 1837, 6566
1200, 1699, 151, 586, 76, 745, 1301, 1688, 6247
1201, 3254, 138, 199, 441, 852, 2008, 1654, 8548
1202, 1570, 493, 18, 580, 539, 1251, 1642, 6094
1203, 1844, 727, 26, 49, 676, 1305, 1888, 6517
1204, 1841, 149, 501, 330, 734, 1363, 7444, 12365
1205, 1915, 2978, 438, 376, 495, 1095, 1655, 8954
1206, 3465, 1292, 841, 933, 508, 1100, 1519, 9660
1207, 1499, 579, 23, 42, 498, 1079, 1458, 5180
1208, 1839, 1426, 40, 60, 624, 1385, 1467, 6842
1209, 1805, 208, 16, 100, 697, 1230, 2200, 6257
1210, 2509, 131, 14, 131, 845, 1613, 2164, 7410
1211, 1793, 379, 173, 313, 668, 1307, 1643, 6278
1212, 1770, 131, 11, 41, 602, 1437, 2170, 6164
1213, 2233, 122, 15, 349, 763, 1525, 2233, 7243
1214, 2131, 102, 62, 324, 760, 1286, 1542, 6208
1215, 1864, 248, 12, 37, 581, 1416, 2200, 6360
1216, 1713, 183, 18, 155, 591, 1236, 2044, 5942
1217, 1880, 156, 11, 205, 529, 1168, 2058, 6009
1218, 1676, 139, 11, 40, 563, 1224, 2070, 5725
1219, 2213, 421, 63, 54, 928, 1770, 2193, 7644
1220, 2842, 139, 15, 148, 955, 1893, 2262, 8255
1221, 2068, 277, 16, 773, 686, 1699, 2075, 7596
1222, 1932, 111, 11, 283, 592, 1304, 1917, 6152
1223, 1584, 149, 9, 45, 523, 1182, 2186, 5681
1224, 1806, 136, 9, 123, 520, 1147, 2039, 5782
1225, 2828, 128, 50, 67, 768, 1579, 2049, 7472
1226, 1645, 1040, 36, 46, 525, 1179, 1401, 5873
1227, 2261, 1030, 1095, 245, 515, 1137, 1344, 7629
1228, 1727, 862, 29, 49, 479, 1102, 1579, 5828
1229, 1977, 1384, 48, 110, 601, 1287, 1674, 7082
1230, 1932, 206, 14, 35, 588, 1319, 1565, 5661
1231, 1928, 122, 11, 178, 665, 1436, 1719, 6062
1232, 1939, 169, 36, 45, 690, 1451, 2210, 6542
1233, 1635, 152, 10, 197, 521, 1237, 1913, 5666
1234, 2524, 127, 15, 203, 851, 1577, 2279, 7578
1235, 1897, 191, 47, 48, 648, 1395, 2066, 6294
1236, 2110, 300, 16, 41, 636, 1362, 1828, 6296
1237, 1933, 397, 15, 108, 623, 1257, 1740, 6076
1238, 1678, 221, 16, 102, 567, 1476, 2119, 6181
1239, 1645, 176, 13, 32, 557, 1351, 2232, 6008
1240, 2384, 108, 14, 253, 569, 1497, 15775, 20602
1241, 1422, 113, 11, 112, 561, 1223, 1666, 5110
1242, 1935, 289, 12, 40, 572, 1286, 1822, 5957
1243, 2097, 141, 15, 40, 715, 1608, 2683, 7300
1244, 1704, 185, 11, 197, 552, 1233, 2354, 6238
1245, 1681, 181, 11, 142, 561, 1287, 2084, 5949
1246, 1858, 166, 84, 43, 567, 1226, 2147, 6092
1247, 1862, 553, 23, 44, 518, 1177, 1716, 5896
1248, 1855, 1469, 758, 169, 596, 1315, 1591, 7754
1249, 1985, 682, 21, 51, 526, 1172, 1426, 5864
1250, 1972, 1378, 42, 73, 630, 1577, 1558, 7231
1251, 2121, 205, 13, 107, 623, 1397, 1876, 6343
1252, 1963, 343, 18, 45, 656, 1440, 2037, 6503
1253, 2218, 96, 10, 98, 594, 1282, 1777, 6076
1254, 1691, 548, 16, 37, 482, 1079, 1398, 5253
1255, 1731, 268, 20, 37, 633, 1500, 2229, 6421
1256, 1584, 112, 9, 45, 562, 1176, 2165, 5655
1257, 1698, 235, 13, 66, 720, 1694, 2140, 6568
1258, 1801, 174, 44, 51, 648, 1389, 2257, 6366
1259, 1730, 265, 15, 50, 683, 1302, 2079, 6125
1260, 2216, 118, 10, 65, 671, 1316, 1776, 6175
1261, 1758, 200, 19, 38, 659, 1480, 2324, 6480
1262, 1879, 176, 13, 62, 597, 1425, 2321, 6473
1263, 1640, 126, 11, 43, 772, 1679, 2224, 6497
1264, 2041, 129, 15, 309, 721, 1438, 2201, 6857
1265, 1329, 91, 10, 32, 539, 1274, 1734, 5011
1266, 1957, 107, 9, 93, 486, 1344, 1671, 5670
1267, 1313, 89, 9, 33, 485, 1276, 1852, 5060
1268, 1441, 156, 36, 43, 478, 1297, 2046, 5499
1269, 1728, 1028, 40, 46, 501, 1170, 1719, 6234
1270, 2619, 1271, 921, 172, 871, 1639, 1876, 9370
1271, 2043, 564, 23, 75, 520, 1174, 1624, 6025
1272, 1686, 1425, 924, 140, 592, 1384, 1618, 7772
1273, 1634, 781, 13, 46, 602, 1225, 1379, 5681
1274, 1731, 1424, 42, 48, 546, 1174, 1648, 6615
1275, 1917, 170, 18, 585, 616, 1456, 1762, 6526
1276, 1935, 101, 11, 44, 627, 1213, 2509, 6442
1277, 1906, 108, 11, 52, 628, 1335, 1984, 6026
1278, 1924, 521, 151, 132, 629, 1294, 1761, 6412
1279, 2312, 106, 14, 334, 772, 1756, 1837, 7133
1280, 2216, 112, 11, 111, 577, 1413, 1866, 6308
1281, 1888, 437, 20, 160, 723, 1273, 1844, 6346
1282, 1955, 100, 10, 573, 627, 1295, 1594, 6157
1283, 1800, 115, 11, 105, 592, 1548, 2110, 6282
1284, 1807, 185, 12, 36, 561, 1329, 2012, 5943
1285, 2111, 446, 19, 48, 746, 1505, 2188, 7065
1286, 1736, 223, 13, 99, 541, 1195, 2049, 5858
1287, 1571, 179, 61, 52, 573, 1284, 2194, 5916
1288, 1685, 304, 14, 36, 546, 1193, 2054, 5835
1289, 1638, 180, 11, 43, 618, 1367, 2342, 6200
1290, 1905, 320, 17, 37, 545, 1236, 1683, 5744
1291, 2097, 360, 17, 49, 723, 1438, 2051, 6737
1292, 2558, 340, 41, 134, 510, 1178, 1300, 6062
1293, 1677, 1411, 1020, 183, 523, 1679, 1644, 8139
1294, 1645, 792, 109, 49, 503, 1176, 1505, 5781
1295, 1606, 1419, 56, 93, 673, 1255, 1659, 6764
1296, 1547, 160, 10, 40, 585, 1389, 1968, 5701
1297, 2027, 377, 18, 45, 852, 1697, 1877, 6895
1298, 1988, 419, 15, 48, 532, 1559, 1662, 6225
1299, 1806, 122, 10, 35, 536, 1698, 2263, 6472
1300, 1989, 411, 19, 48, 699, 1618, 2002, 6788
1301, 1751, 102, 10, 35, 633, 1336, 2213, 6082
1302, 1574, 168, 12, 39, 527, 1177, 2124, 5622
1303, 2269, 129, 15, 134, 744, 1681, 1973, 6946
1304, 1806, 390, 14, 46, 552, 1442, 1840, 6091
1305, 2048, 102, 49, 44, 557, 1446, 1890, 6138
1306, 1659, 147, 10, 39, 514, 1193, 1982, 5546
1307, 1526, 167, 11, 40, 523, 1310, 2109, 5688
1308, 1617, 155, 11, 38, 514, 1298, 1937, 5572
1309, 1872, 123, 14, 41, 785, 1529, 2286, 6651
1310, 1455, 130, 10, 38, 530, 1332, 2163, 5662
1311, 1665, 200, 18, 48, 517, 1221, 1887, 5557
1312, 6695, 203, 397, 135, 438, 765, 8210, 16845
1313, 1565, 398, 15, 27, 328, 640, 1116, 4091
1314, 1717, 1233, 406, 99, 342, 679, 1032, 5511
1315, 2267, 459, 23, 36, 456, 777, 1306, 5326
1316, 1633, 1144, 342, 130, 338, 636, 1224, 5450
1317, 1547, 710, 28, 35, 396, 651, 1102, 4471
1318, 2111, 761, 34, 49, 450, 762, 1277, 5445
1319, 1594, 129, 11, 25, 345, 640, 1593, 4338
1320, 1917, 353, 25, 40, 447, 810, 1779, 5373
1321, 1882, 132, 14, 30, 500, 781, 2067, 5408
1322, 1555, 150, 11, 33, 340, 645, 1953, 4690
1323, 1484, 151, 77, 48, 710, 724, 1875, 5072
